"cell_id","cell_index","regime","regime_label","tau0","n","domain_length","stage","rep","seed","status","error_message","loglik_matern","loglik_iid","delta","selection","fitted_range","fitted_sigma","fitted_beta","range_over_mesh","iid_mean","iid_sigma"
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",42,20360455,"ok",NA,5.41064555481004,3.044379036526,2.36626651828404,"matern",0.1771170703724,0.116866128025857,0.32818223723139,3.542341407448,0.325175751055919,0.10140376871484
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",43,20360456,"ok",NA,-3.91599225995591,-3.78607925964558,-0.129913000310333,"iid",0.000828714376456966,0.886324496511608,0.297837170132419,0.0165742875291393,0.296229819406106,0.175362751032072
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",44,20360457,"ok",NA,-18.6335931193996,-9.14828247127088,-9.48531064812876,"iid",1.08694875700399e-05,0.0305012628985557,0.280297786618526,0.000217389751400798,0.280296982850186,0.229145434578446
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",45,20360458,"ok",NA,3.98263051639064,3.14119445525506,0.841436061135577,"matern",0.181780226597266,0.09277442505107,0.314968353789619,3.63560453194532,0.313979518803689,0.100198754210601
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",46,20360459,"ok",NA,-3.83264501745018,-4.06828137962597,0.235636362175786,"matern",0.000258129583039361,1.61203724191772,0.374014960204164,0.00516259166078722,0.37162948551185,0.178206446607538
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",47,20360460,"ok",NA,-0.528479589297469,0.7847711978551,-1.31325078715257,"iid",0.00960087342318503,6.90350234875139e-05,0.31917777613069,0.192017468463701,0.319177760430788,0.127659348139281
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",48,20360461,"ok",NA,-8.92239444665725,-9.0634711478409,0.141076701183646,"matern",0.00299453512151187,0.607598394970943,0.280630012128564,0.0598907024302375,0.282172406314972,0.228289625755975
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",49,20360462,"ok",NA,-6.08105861905188,-5.89688693200721,-0.184171687044664,"iid",0.000273586417807957,1.7344450339578,0.281859998442131,0.00547172835615915,0.285274175904605,0.196539002706285
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",50,20360463,"ok",NA,-4.27796279620972,-4.09775502843067,-0.180207767779049,"iid",0.000708142923207598,0.976858068386461,0.282167235829839,0.014162858464152,0.282293660815406,0.178502989694473
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",51,20360464,"ok",NA,-6.78533392953912,-7.24909710904572,0.463763179506596,"matern",0.00049256804389489,1.36845456680112,0.345630774820546,0.0098513608778978,0.353451171982192,0.210065339126367
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",52,20360465,"ok",NA,-1.63802289345537,-1.68645921078606,0.0484363173306885,"matern",0.0274208671455059,0.158666337722019,0.326510014072774,0.548417342910119,0.323427765249977,0.1539514490086
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",53,20360466,"ok",NA,3.95209931598131,3.11712363882615,0.834975677155157,"matern",0.0671628794397802,0.10569726087938,0.309964988818832,1.3432575887956,0.312147783991878,0.100498800367764
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",54,20360467,"ok",NA,-7.5126015424326,-7.19662145262423,-0.31598008980837,"iid",0.000340198054357216,1.66421653387095,0.360726597825235,0.00680396108714432,0.361575697145203,0.209539994934639
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",55,20360468,"ok",NA,-4.79459358345278,-4.79433886774831,-0.000254715704471664,"iid",0.0106743391716294,0.268467961994059,0.326360983782084,0.213486783432587,0.323445370611972,0.185500434155095
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",56,20360469,"ok",NA,-2.17530890024383,-2.10758984188232,-0.0677190583615062,"iid",0.000951766749079338,0.745152212274637,0.325438062711963,0.0190353349815868,0.323017192064724,0.15829277347322
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",57,20360470,"ok",NA,-3.98066495474783,-1.52894376790894,-2.45172118683888,"iid",0.00686978038558026,0.000565326306913703,0.403277049858247,0.137395607711605,0.403277322321369,0.152319804522744
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",58,20360471,"ok",NA,-9.2268323615427,-8.91462446321409,-0.312207898328616,"iid",0.000505176469473799,1.48051414327012,0.348573318276819,0.010103529389476,0.347676772026562,0.226788979844035
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",59,20360472,"ok",NA,-4.33123747694526,-4.78134409301496,0.4501066160697,"matern",0.000368910158744844,1.39905206321003,0.260772624901272,0.00737820317489689,0.256437439761466,0.185370025238272
"fixed_domain__tau0_0.2__n_40",1,"fixed_domain","fixed-domain",0.2,40,1,"confirmatory",60,20360473,"ok",NA,-2.08979861428601,-1.93515035275688,-0.154648261529129,"iid",0.000358781312022759,1.19776607218377,0.325900987178448,0.00717562624045518,0.32853968933162,0.156518670635752
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",21,20560434,"ok",NA,-5.49651169632762,-5.83256371716159,0.336052020833975,"matern",0.0182299440055759,0.16446109114984,0.264717761261403,0.364598880111519,0.263932889981497,0.166556439163342
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",22,20560435,"ok",NA,-14.9323176088114,-7.24299908410272,-7.68931852470872,"iid",0.00828566891739268,5.09789128086086e-06,0.290479579003522,0.165713378347854,0.290479580353234,0.173701667718274
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",23,20560436,"ok",NA,-20.9386304098217,-21.780816850369,0.84218644054733,"matern",0.000265960347342442,1.55230607405751,0.33594547407433,0.00531920694684884,0.330425839868349,0.246834187201635
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",24,20560437,"ok",NA,-0.914233315192313,-1.71160451016695,0.797371194974637,"matern",0.0198919659980358,0.142993662948535,0.300479092651637,0.397839319960715,0.299795872704414,0.145291294581297
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",25,20560438,"ok",NA,-4.20167066277844,-0.604658347169334,-3.59701231560911,"iid",0.525025541736198,4.53702026970643e-07,0.318418795278785,10.500510834724,0.318418803245419,0.139433213733725
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",26,20560439,"ok",NA,-2.45568267401169,-2.44425415453465,-0.0114285194770396,"iid",0.000243728543209126,0.987246600777649,0.276632042315217,0.00487457086418253,0.275005691870832,0.149128040917542
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",27,20560440,"ok",NA,-9.59455780992784,-9.90655706990268,0.311999259974833,"matern",0.0163654066220618,0.187324873931947,0.210036209669217,0.327308132441236,0.211435311509914,0.1870936961867
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",28,20560441,"ok",NA,-3.77150354267913,-3.72805643400142,-0.043447108677718,"iid",6.13678207347375e-05,2.05510019080378,0.289072463916132,0.00122735641469475,0.288232276860694,0.15578555664645
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",29,20560442,"ok",NA,-12.5726608885969,-12.1749004300448,-0.397760458552028,"iid",0.000521256203908851,0.902498052532732,0.325436261574586,0.010425124078177,0.325609960031975,0.198444801222501
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",30,20560443,"ok",NA,-3.33151825147241,-3.96173023099546,0.630211979523047,"matern",0.000304394307455075,0.934033464210155,0.300827716187134,0.0060878861491015,0.297715326104799,0.156989463542752
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",31,20560444,"ok",NA,-25.2262969734712,-25.038907265916,-0.187389707555184,"iid",0.000247731898373035,1.73924566757761,0.315180179322371,0.00495463796746071,0.313729325053807,0.263613410124581
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",32,20560445,"ok",NA,-11.5258647933982,-11.1754842171313,-0.350380576266858,"iid",0.000158625211972712,1.59312070364629,0.284083410614655,0.00317250423945423,0.284447598586842,0.193446520819245
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",33,20560446,"ok",NA,-19.2415738445293,-19.6943723718464,0.452798527317121,"matern",0.000281846079046632,1.44971265217993,0.338190185729812,0.00563692158093263,0.339923637791729,0.236215127187868
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",34,20560447,"ok",NA,-23.810935106797,-12.0085461837812,-11.8023889230158,"iid",6.86559974634144e-05,0.00115834025552196,0.295947845166894,0.00137311994926829,0.295947798566607,0.197613161013335
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",35,20560448,"ok",NA,-12.1661560562172,-12.3980801265648,0.231924070347631,"matern",0.0104024470139887,0.224016341838335,0.343562581442326,0.208048940279774,0.342311951680368,0.19956063773853
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",36,20560449,"ok",NA,-14.9065363094664,-7.22830037692671,-7.67823593253972,"iid",0.00687910142608934,4.62827204821131e-06,0.283744828119881,0.137582028521787,0.28374481700569,0.173627503933011
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",37,20560450,"ok",NA,-19.4606485971608,-20.0469201180567,0.586271520895856,"matern",0.000197050477351272,1.74422537876904,0.346298848505512,0.00394100954702544,0.34310519181767,0.238003466690085
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",38,20560451,"ok",NA,-39.6121287921679,-19.2976163121247,-20.3145124800432,"iid",0.000666301566703046,6.5977318145384e-05,0.274277017717122,0.0133260313340609,0.274277015617015,0.234205140105191
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",39,20560452,"ok",NA,-19.7823908540216,-20.5134452334529,0.731054379431292,"matern",0.000835330056315465,0.854799537171594,0.287515870167464,0.0167066011263093,0.282362181173766,0.240373536182307
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",40,20560453,"ok",NA,2.04269454545853,2.23044118813425,-0.187746642675716,"iid",0.000458399849531954,0.592432869793403,0.309290048525726,0.00916799699063907,0.309773876371347,0.123993535967147
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",41,20560454,"ok",NA,-5.74529654379671,-5.53590338922317,-0.209393154573547,"iid",0.0121222109726377,0.175887643816122,0.307409601435373,0.242444219452753,0.30674030684085,0.165046803428278
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",42,20560455,"ok",NA,3.05145056742379,2.59214958410729,0.459300983316504,"matern",0.0251738825625185,0.116570376739114,0.27984804866491,0.503477651250369,0.280469772961699,0.121966846427627
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",43,20560456,"ok",NA,-28.979897432426,-14.5421011568278,-14.4377962755982,"iid",7.33216045325904e-07,0.01197366785808,0.321216421423831,1.46643209065181e-05,0.321216360689343,0.210285464448403
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",44,20560457,"ok",NA,-19.6189240723714,-19.9434217103536,0.324497637982184,"matern",0.000232335034143555,1.60760634989645,0.280769892645846,0.0046467006828711,0.276644718274637,0.237478202018737
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",45,20560458,"ok",NA,-9.31357244123117,-9.68625673273192,0.372684291500754,"matern",0.00135627876448782,0.522558691144602,0.331714578315083,0.0271255752897563,0.333986131068586,0.185989404369923
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",46,20560459,"ok",NA,-14.0407822711072,-14.1666214703704,0.125839199263183,"matern",0.00017859498369753,1.61236742729754,0.330945042178397,0.00357189967395061,0.331734144388731,0.20840520024734
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",47,20560460,"ok",NA,-8.18824715373274,-7.87357422125412,-0.314672932478622,"iid",0.000405344837185672,0.909590488290221,0.21934890350415,0.00810689674371344,0.220088368375082,0.176881885891238
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",48,20560461,"ok",NA,-14.0380399019691,-13.7872730473727,-0.250766854596478,"iid",0.000121701888301214,1.94182535601729,0.269102564918197,0.00243403776602428,0.269529457052261,0.206508039627684
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",49,20560462,"ok",NA,-1.03842419156273,-0.943717541128564,-0.094706650434162,"iid",0.0128609678526334,0.148053193106408,0.336415858643142,0.257219357052667,0.33721382127481,0.141236049801643
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",50,20560463,"ok",NA,-27.3151448212186,-13.7435075310355,-13.5716372901832,"iid",4.02981300991675e-05,0.000465520865063776,0.304617425006273,0.00080596260198335,0.304617427452732,0.206288865457601
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",51,20560464,"ok",NA,-16.4173062076466,-16.2718364244286,-0.145469783217969,"iid",0.00015003544808893,1.85343686521776,0.268114103573245,0.00300070896177861,0.270441856680397,0.218955940550905
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",52,20560465,"ok",NA,-30.6778011427904,-15.3404928750431,-15.3373082677473,"iid",1.10103902312129e-05,0.00236045687228261,0.280005940113865,0.000220207804624257,0.280005959434483,0.21428430523092
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",53,20560466,"ok",NA,-6.25566023294312,-7.2540715749206,0.99841134197748,"matern",0.0242720959888371,0.166262285518834,0.315678641471536,0.485441919776741,0.314607549999799,0.173757575808492
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",54,20560467,"ok",NA,-4.54988030428909,-4.50663754656122,-0.0432427577278709,"iid",0.000161418481516833,1.30002370508447,0.321451296440451,0.00322836963033666,0.322232094863689,0.159788503070663
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",55,20560468,"ok",NA,-8.66702023217471,-8.84284990383328,0.175829671658569,"matern",0.00511860457222934,0.269699002719046,0.317418689132206,0.102372091444587,0.316715122137874,0.181757476044043
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",56,20560469,"ok",NA,-6.08976162758811,-5.81727624899865,-0.272485378589458,"iid",0.00937245293844504,0.193043387262785,0.288087631852828,0.187449058768901,0.288076192449835,0.166478714618261
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",57,20560470,"ok",NA,-16.689470771742,-16.6140415708963,-0.0754292008457398,"iid",0.000133715850479136,1.97731492835587,0.2793132300955,0.00267431700958272,0.277858555386575,0.220674609017356
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",58,20560471,"ok",NA,-10.5322021173808,-10.450313061292,-0.0818890560888974,"iid",0.00126736871076375,0.552878034236889,0.29652861947647,0.025347374215275,0.298416613930882,0.189817310209263
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",59,20560472,"ok",NA,-1.97340511941309,-1.84337257410439,-0.130032545308701,"iid",0.000192561831589773,1.0847611539415,0.296083185932488,0.00385123663179547,0.295390947408822,0.145983566227571
"fixed_domain__tau0_0.2__n_80",3,"fixed_domain","fixed-domain",0.2,80,1,"confirmatory",60,20560473,"ok",NA,-5.36517015168353,-6.84531146542679,1.48014131374326,"matern",0.0260239278086848,0.159230102799079,0.315795158475155,0.520478556173696,0.317329608783566,0.171691752774743
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",21,20660434,"ok",NA,-54.2980002389613,-53.9409386924934,-0.357061546467889,"iid",0.0088548479468578,0.514956978838233,0.382231079565544,0.177096958937156,0.381299555865167,0.430718451654753
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",22,20660435,"ok",NA,-67.7883838936855,-67.5133854930738,-0.274998400611707,"iid",0.000440699314039154,2.60899687136313,0.328284289867041,0.00881398628078308,0.323076398690402,0.525949936272526
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",23,20660436,"ok",NA,-69.754197001829,-70.4127231088179,0.658526106988973,"matern",0.000255167082188225,3.52926837124587,0.326669980384053,0.0051033416437645,0.337344786530303,0.548110841880764
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",24,20660437,"ok",NA,-65.6086927678984,-65.1156138590028,-0.493078908895598,"iid",0.00728420791263562,0.655317085010573,0.298401497334724,0.145684158252712,0.299126278283956,0.508135060743767
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",25,20660438,"ok",NA,-51.8493524175216,-52.8291301842229,0.979777766701275,"matern",0.0145380403841802,0.432243428100917,0.326151904501184,0.290760807683603,0.329708122898823,0.423481246143775
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",26,20660439,"ok",NA,-61.4661118687056,-61.9241464761512,0.458034607445597,"matern",0.000779231560959456,1.79338022454058,0.251611518516468,0.0155846312191891,0.246808942820748,0.485111498004203
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",27,20660440,"ok",NA,-61.584505426053,-61.7034218530603,0.118916427007321,"matern",0.000677408234170595,1.92495559135695,0.282307099295716,0.0135481646834119,0.282015893798629,0.483547339644818
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",28,20660441,"ok",NA,-63.1786952048164,-64.9927973611025,1.81410215628611,"matern",0.0187013370586683,0.498103286679425,0.274599299033631,0.374026741173365,0.277556986728194,0.507234702312432
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",29,20660442,"ok",NA,-61.6711716110177,-61.2745287255086,-0.396642885509124,"iid",0.000652516090681152,1.96235375919913,0.390364486447939,0.013050321813623,0.386313269070679,0.480518208206347
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",30,20660443,"ok",NA,-68.8547398692427,-70.7832847835955,1.92854491435287,"matern",0.0163542103949426,0.547866722110321,0.322507488687154,0.327084207898852,0.323927740181024,0.550993524694755
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",31,20660444,"ok",NA,-58.2270849980059,-59.1074048450207,0.880319847014817,"matern",0.000247747386830418,3.03161655361494,0.203384229436076,0.00495494773660836,0.213731059416526,0.465415424079309
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",32,20660445,"ok",NA,-76.4356200877902,-76.4399326652066,0.00431257741644231,"matern",0.00174551651514097,1.4857041995066,0.229561013610909,0.0349103303028193,0.228900248474564,0.596478947909873
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",33,20660446,"ok",NA,-61.5302863552938,-61.0865294231024,-0.443756932191349,"iid",0.000345183533136794,2.69144282041503,0.355917909700126,0.00690367066273589,0.35912339685076,0.479194658395958
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",34,20660447,"ok",NA,-61.3677476082754,-61.1575658883339,-0.21018171994146,"iid",0.000984566707870984,1.59177396761192,0.315110428612769,0.0196913341574197,0.319964910409684,0.479694465415309
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",35,20660448,"ok",NA,-51.1672743088884,-51.4348328651668,0.267558556278317,"matern",0.00408416520105378,0.681799420269944,0.412623483150575,0.0816833040210757,0.417157410352646,0.4145148728507
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",36,20660449,"ok",NA,-54.9630752866576,-55.3869970855866,0.423921798928959,"matern",0.0110005238263142,0.485105781253219,0.339609690379217,0.220010476526283,0.33455884931352,0.44025034169904
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",37,20660450,"ok",NA,-69.0097894776237,-68.4324279198945,-0.577361557729205,"iid",0.00018165079443352,4.13233119824517,0.200475081655766,0.0036330158886704,0.201634163358182,0.532900241740858
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",38,20660451,"ok",NA,-64.7062497544792,-64.3835826168692,-0.322667137609983,"iid",0.00897159144128238,0.598007284618206,0.356896961805712,0.179431828825648,0.353883567961253,0.502785797616277
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",39,20660452,"ok",NA,-60.0947900243697,-59.8772641711034,-0.217525853266352,"iid",0.00099242038007005,1.55604883827704,0.253365767099098,0.019848407601401,0.251840295462612,0.470742201922181
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",40,20660453,"ok",NA,-51.1361555512826,-54.8533548605697,3.71719930928708,"matern",0.024299148446608,0.419612536115145,0.354029867166855,0.48598296893216,0.352772278698161,0.436716920767742
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",41,20660454,"ok",NA,-62.8455362825436,-62.6949334048107,-0.150602877732922,"iid",0.000153768323261264,4.11236428727619,0.353609688327731,0.00307536646522528,0.359334488744205,0.490601870163207
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",42,20660455,"ok",NA,-64.1408679447791,-64.6046664202777,0.463798475498578,"matern",0.0105987191416445,0.561950600309177,0.112190695605334,0.21197438283289,0.114932919644111,0.504397312364921
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",43,20660456,"ok",NA,-54.2327535933224,-53.8225824118522,-0.410171181470247,"iid",0.000431743536858486,2.15818141469051,0.187428671960598,0.00863487073716972,0.18395122786151,0.429944800537945
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",44,20660457,"ok",NA,-62.0727606235829,-62.4519126123573,0.379151988774424,"matern",0.000162360841848519,3.96005217590971,0.205420568730526,0.00324721683697038,0.203777695979273,0.488866060297301
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",45,20660458,"ok",NA,-56.8203026696965,-56.3327643585303,-0.487538311166219,"iid",0.000965046717074015,1.50208923062659,0.291431401227237,0.0193009343414803,0.28863877847998,0.446558765170205
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",46,20660459,"ok",NA,-67.0138642328861,-67.50572503513,0.491860802243934,"matern",0.00517970341532457,0.773979487144748,0.36256167529347,0.103594068306491,0.35314979241619,0.525892293606163
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",47,20660460,"ok",NA,-66.5667589383225,-67.5534533120322,0.986694373709724,"matern",0.0149092537157682,0.536140862136382,0.318283067361793,0.298185074315364,0.316235331583784,0.526251512574195
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",48,20660461,"ok",NA,-62.6370506454407,-62.5490221215888,-0.0880285238518752,"iid",0.000268852957537309,3.10094752099656,0.446351109178504,0.00537705915074619,0.442998365540824,0.489559153597154
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",49,20660462,"ok",NA,-56.2720795585994,-55.8369229992996,-0.435156559299884,"iid",0.000127002325209099,4.10305522824038,0.257714066747488,0.00254004650418199,0.255129652463074,0.443244014153658
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",50,20660463,"ok",NA,-58.3751452914852,-58.8274463948244,0.452301103339238,"matern",0.00427029744639983,0.745096607730214,0.332214965690103,0.0854059489279966,0.34031175890332,0.46348869928543
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",51,20660464,"ok",NA,-61.2631914362445,-61.2935075647583,0.030316128513789,"matern",0.00919498675152918,0.56402955432237,0.228878934592516,0.183899735030584,0.224160676548756,0.480651963813101
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",52,20660465,"ok",NA,-59.556365969389,-60.1259350376983,0.569569068309306,"matern",0.000783004717805691,1.73932289712909,0.251382556967616,0.0156600943561138,0.242730454065229,0.472471779770551
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",53,20660466,"ok",NA,-61.8265357585434,-61.9291386816498,0.10260292310636,"matern",0.000183943137911349,3.70539707121565,0.358529623577155,0.00367886275822699,0.351999073337659,0.485146917593199
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",54,20660467,"ok",NA,-66.9709221569615,-66.5104226925359,-0.460499464425624,"iid",0.00010598933650995,5.25590599733841,0.350289034075904,0.00211978673019899,0.352996928207214,0.518442866071367
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",55,20660468,"ok",NA,-71.1433103067611,-71.2105975021977,0.0672871954366201,"matern",0.000208799847450398,3.97649786005728,0.313161445171011,0.00417599694900796,0.305558650980466,0.554332112376654
"fixed_domain__tau0_0.5__n_80",4,"fixed_domain","fixed-domain",0.5,80,1,"confirmatory",56,20660469,"ok",NA,-70.121041004704,-70.0957051054042,-0.0253358992997903,"iid",0.0115256404424408,0.59716897794951,0.241423691749376,0.230512808848815,0.245006088175445,0.54565385827534
